Wall time,Step,Value
1542025495.508112,0,7128.04296875
1542025495.738143,11,1527.7252197265625
1542025495.828918,22,1136.822021484375
1542025495.919932,33,856.0966796875
1542025496.010734,44,741.385498046875
1542025496.101376,55,591.6661987304688
1542025496.191753,66,636.9644165039062
1542025496.282563,77,611.7575073242188
1542025496.373377,88,598.4935913085938
1542025496.464012,99,493.3768615722656
1542025496.555805,110,563.8519897460938
1542025496.648126,121,444.30328369140625
1542025496.737399,132,442.6561279296875
1542025496.829585,143,489.6863098144531
1542025496.919468,154,448.17706298828125
1542025497.011384,165,418.86590576171875
1542025497.101872,176,363.8260803222656
1542025497.192244,187,412.277099609375
1542025497.282613,198,401.7583923339844
1542025497.373771,209,333.03961181640625
1542025497.463525,220,381.3011474609375
1542025497.556841,231,319.85064697265625
1542025497.648603,242,276.9287109375
1542025497.738451,253,298.61474609375
1542025497.829824,264,304.86004638671875
1542025497.920203,275,322.91534423828125
1542025498.011559,286,328.02227783203125
1542025498.101431,297,255.07814025878906
1542025498.191411,308,275.3259582519531
1542025498.283863,319,303.7015075683594
1542025498.375576,330,296.63861083984375
1542025498.470459,341,280.6653747558594
1542025498.560468,352,257.0278625488281
1542025498.650605,363,274.1151428222656
1542025498.741895,374,255.06500244140625
1542025498.832434,385,254.76100158691406
1542025498.92292,396,239.414306640625
1542025499.014417,407,267.3942565917969
1542025499.105482,418,245.41729736328125
1542025499.198189,429,262.19561767578125
1542025499.289991,440,259.3320007324219
1542025499.383531,451,221.66236877441406
1542025499.474235,462,235.975830078125
1542025499.565716,473,224.11439514160156
1542025499.658168,484,240.44210815429688
1542025499.749022,495,206.45855712890625
1542025499.839946,506,164.4104766845703
1542025499.930675,517,202.0628662109375
1542025500.021406,528,196.84242248535156
1542025500.111932,539,197.5947265625
1542025500.203664,550,204.4429168701172
1542025500.297048,561,222.53839111328125
1542025500.386904,572,210.7816162109375
1542025500.477218,583,176.26828002929688
1542025500.567048,594,162.2127227783203
1542025500.660905,605,153.96041870117188
1542025500.752456,616,200.46604919433594
1542025500.846542,627,216.06349182128906
1542025500.937717,638,187.1023406982422
1542025501.02916,649,168.84674072265625
1542025501.120208,660,179.5552978515625
1542025501.214279,671,169.18927001953125
1542025501.306043,682,170.23532104492188
1542025501.397806,693,141.9899139404297
1542025501.488386,704,179.68374633789062
1542025501.580945,715,173.06103515625
1542025501.671468,726,143.13076782226562
1542025501.763296,737,148.55755615234375
1542025501.854326,748,150.47967529296875
1542025501.944412,759,168.13882446289062
1542025502.034105,770,150.1509246826172
1542025502.127781,781,141.85952758789062
1542025502.218092,792,147.66542053222656
1542025502.308694,803,154.62164306640625
1542025502.398436,814,113.64414978027344
1542025502.488171,825,137.55667114257812
1542025502.769339,836,136.79367065429688
1542025503.091408,847,161.41098022460938
1542025503.184668,858,126.16641235351562
1542025503.478507,869,153.53382873535156
1542025503.568144,880,111.71142578125
1542025503.660853,891,136.7002410888672
1542025503.750559,902,116.23213195800781
1542025503.841509,913,91.60855102539062
1542025503.93329,924,143.1651611328125
1542025504.024312,935,118.5705337524414
1542025504.112775,946,124.00614166259766
1542025504.204427,957,125.1523666381836
1542025504.294227,968,122.52043914794922
1542025504.382427,979,117.2744140625
1542025504.471843,990,114.94519805908203
1542025504.722862,1001,122.39763641357422
1542025504.813105,1012,92.21893310546875
1542025504.903838,1023,126.62696838378906
1542025504.993497,1034,112.18049621582031
1542025505.084473,1045,98.00109100341797
1542025505.175501,1056,102.21251678466797
1542025505.265475,1067,113.61029052734375
1542025505.355483,1078,95.14109802246094
1542025505.444901,1089,117.08910369873047
1542025505.534641,1100,130.32749938964844
1542025505.628212,1111,102.37255096435547
1542025505.720267,1122,104.14633178710938
1542025505.81146,1133,86.42156982421875
1542025505.90253,1144,110.08358001708984
1542025505.993823,1155,111.39851379394531
1542025506.085036,1166,90.7070541381836
1542025506.17691,1177,91.24749755859375
1542025506.266841,1188,119.33952331542969
1542025506.357202,1199,108.32151794433594
1542025506.447836,1210,102.79501342773438
1542025506.540411,1221,115.41002655029297
1542025506.630414,1232,90.84819030761719
1542025506.720578,1243,102.7008056640625
1542025506.811802,1254,95.38170623779297
1542025506.903512,1265,94.42152404785156
