Wall time,Step,Value
1542024247.598492,660,2.1619741916656494
1542024247.744535,671,2.1801445484161377
1542024247.887336,682,2.3175039291381836
1542024248.030679,693,2.1967949867248535
1542024248.172987,704,2.0798261165618896
1542024248.318415,715,2.223947048187256
1542024248.463365,726,2.16282057762146
1542024248.60929,737,2.121105670928955
1542024248.757881,748,2.1497416496276855
1542024248.905269,759,2.059783458709717
1542024249.051893,770,2.283078908920288
1542024249.202743,781,2.083709955215454
1542024249.346371,792,2.2133822441101074
1542024249.493251,803,2.0335335731506348
1542024249.6403,814,2.0515525341033936
1542024249.787403,825,2.0837695598602295
1542024249.933575,836,2.1188101768493652
1542024250.081445,847,2.066696882247925
1542024250.227705,858,1.987766146659851
1542024250.375023,869,2.0711610317230225
1542024250.519555,880,1.9847753047943115
1542024250.668528,891,2.010707139968872
1542024250.810819,902,2.173802614212036
1542024250.954523,913,2.105417251586914
1542024251.099274,924,2.0546011924743652
1542024251.24299,935,2.093830108642578
1542024251.385255,946,2.0764904022216797
1542024251.528914,957,2.1205923557281494
1542024251.675031,968,2.098158121109009
1542024251.817719,979,2.0692474842071533
1542024251.960918,990,1.9722081422805786
1542024252.256359,1001,2.0082104206085205
1542024252.400615,1012,2.02461838722229
1542024252.546679,1023,2.03029727935791
1542024253.073352,1034,1.979779839515686
1542024253.401867,1045,2.0762557983398438
1542024253.547241,1056,2.1336748600006104
1542024253.689729,1067,2.0186655521392822
1542024253.832885,1078,1.9926817417144775
1542024253.976556,1089,2.068528652191162
1542024254.119313,1100,2.1769161224365234
1542024254.266367,1111,2.1153454780578613
1542024254.411735,1122,2.0472562313079834
1542024254.558933,1133,2.034717559814453
1542024254.707629,1144,1.9502267837524414
1542024254.856472,1155,2.016620397567749
1542024255.002803,1166,2.130199670791626
1542024255.147903,1177,1.8888826370239258
1542024255.294496,1188,1.9790490865707397
1542024255.442515,1199,2.0186634063720703
1542024255.591206,1210,2.045851707458496
1542024255.743614,1221,2.0022072792053223
1542024255.890475,1232,2.0735366344451904
1542024256.036334,1243,1.9658693075180054
1542024256.18157,1254,1.978161096572876
1542024256.328079,1265,1.9937883615493774
1542024256.473446,1276,2.0677602291107178
1542024256.6205,1287,2.048427104949951
1542024256.768905,1298,2.0801684856414795
1542024256.916557,1309,1.985358476638794
1542024257.065749,1320,2.038727045059204
1542024257.218146,1331,2.0450797080993652
1542024257.363444,1342,1.954727053642273
1542024257.512179,1353,2.0285372734069824
1542024257.658549,1364,1.9921236038208008
1542024257.807026,1375,2.035499095916748
1542024257.953604,1386,2.0244266986846924
1542024258.10083,1397,1.9081388711929321
1542024258.248595,1408,1.969517707824707
1542024258.396652,1419,1.961869478225708
1542024258.545688,1430,1.951561689376831
1542024258.698734,1441,1.9241931438446045
1542024258.847588,1452,1.8740330934524536
1542024258.996932,1463,2.0450243949890137
1542024259.145248,1474,1.941706657409668
1542024259.293796,1485,1.9420983791351318
1542024259.443505,1496,2.0168395042419434
1542024259.592414,1507,1.9981869459152222
1542024259.740792,1518,1.9155888557434082
1542024259.889455,1529,1.9477719068527222
1542024260.032452,1540,1.8782832622528076
1542024260.17907,1551,2.104163646697998
1542024260.322259,1562,1.9052224159240723
1542024260.46445,1573,2.001302719116211
1542024260.607138,1584,1.8962931632995605
1542024260.752432,1595,1.9118657112121582
1542024260.899726,1606,1.902076005935669
1542024261.044308,1617,1.9801524877548218
1542024261.190516,1628,1.9482884407043457
1542024261.336015,1639,1.966879963874817
1542024261.48233,1650,1.961397647857666
1542024261.632567,1661,1.9391731023788452
1542024261.778767,1672,1.8569694757461548
1542024261.926482,1683,1.9863899946212769
1542024262.073543,1694,2.00874924659729
1542024262.220816,1705,1.9148483276367188
1542024262.366896,1716,2.0360796451568604
1542024262.51144,1727,1.945573329925537
1542024262.996848,1738,1.9100494384765625
1542024263.384156,1749,2.0736026763916016
1542024263.529315,1760,1.9233171939849854
1542024263.679836,1771,1.8577427864074707
1542024263.826309,1782,1.9850749969482422
1542024263.974524,1793,1.8926509618759155
1542024264.122131,1804,1.9176039695739746
1542024264.270363,1815,1.8308215141296387
1542024264.418147,1826,1.9645283222198486
1542024264.564702,1837,1.9920576810836792
1542024264.712574,1848,1.832690715789795
1542024264.860794,1859,1.856235146522522
1542024265.008426,1870,1.849190354347229
1542024265.161347,1881,2.078850269317627
1542024265.308725,1892,1.9204847812652588
1542024265.455709,1903,2.0176784992218018
1542024265.60421,1914,1.9765076637268066
1542024265.752498,1925,1.8024953603744507
1542024265.900741,1936,1.9690934419631958
1542024266.049381,1947,2.000458240509033
1542024266.198394,1958,1.8460878133773804
1542024266.345833,1969,1.909935474395752
1542024266.496316,1980,1.9774622917175293
1542024266.651253,1991,1.9635169506072998
1542024266.913738,2002,1.928693413734436
1542024267.057328,2013,1.9857460260391235
1542024267.201667,2024,1.8361632823944092
1542024267.346835,2035,1.9067063331604004
1542024267.49143,2046,1.9273293018341064
1542024267.636852,2057,1.9466520547866821
1542024267.783805,2068,1.9370986223220825
1542024267.931681,2079,1.9752963781356812
1542024268.0801,2090,1.9242477416992188
1542024268.23165,2101,1.8916550874710083
1542024268.378718,2112,1.94770348072052
1542024268.526188,2123,1.8360490798950195
1542024268.671566,2134,1.9058555364608765
1542024268.81676,2145,1.920156478881836
1542024268.963098,2156,1.9689218997955322
1542024269.111638,2167,1.9655810594558716
1542024269.257131,2178,1.8675947189331055
1542024269.402505,2189,1.9129207134246826
1542024269.549643,2200,1.8724852800369263
1542024269.70225,2211,1.8883849382400513
1542024269.848227,2222,1.904116153717041
1542024269.99412,2233,1.857797384262085
1542024270.138145,2244,1.896482229232788
1542024270.282068,2255,1.8497815132141113
1542024270.427828,2266,1.9379627704620361
1542024270.573411,2277,1.9597148895263672
1542024270.720627,2288,1.9174638986587524
1542024270.869842,2299,1.873783826828003
1542024271.018913,2310,1.951162576675415
1542024271.172166,2321,1.8758997917175293
1542024271.320429,2332,2.0726404190063477
1542024271.471069,2343,1.9049551486968994
1542024271.618582,2354,1.9568233489990234
1542024271.767558,2365,1.947838544845581
1542024271.916031,2376,1.8985929489135742
1542024272.063825,2387,1.868390440940857
1542024272.212323,2398,1.8290163278579712
1542024272.359763,2409,1.9318844079971313
1542024272.50294,2420,1.8659636974334717
1542024272.961156,2431,1.9512869119644165
1542024273.178064,2442,1.9097657203674316
1542024273.504559,2453,1.93950617313385
1542024273.652505,2464,1.9273184537887573
1542024273.801053,2475,1.965195894241333
1542024273.94903,2486,1.8664135932922363
1542024274.097416,2497,2.062851905822754
1542024274.245175,2508,1.8939145803451538
1542024274.391661,2519,1.9364986419677734
1542024274.540517,2530,1.9563339948654175
1542024274.69378,2541,1.9088460206985474
1542024274.841909,2552,1.852062463760376
1542024274.989006,2563,1.8695616722106934
1542024275.137297,2574,1.8556764125823975
1542024275.283222,2585,1.8317043781280518
1542024275.427337,2596,1.782081961631775
1542024275.571249,2607,1.8716683387756348
1542024275.716887,2618,1.89444100856781
1542024275.866401,2629,1.795555591583252
1542024276.014964,2640,1.7762494087219238
1542024276.167332,2651,1.8049952983856201
1542024276.315911,2662,1.9616625308990479
1542024276.465062,2673,1.8241764307022095
1542024276.613078,2684,1.930220127105713
1542024276.762344,2695,1.8792188167572021
1542024276.911503,2706,1.790871024131775
1542024277.059541,2717,2.0017547607421875
1542024277.20829,2728,1.9683837890625
1542024277.356925,2739,1.868092656135559
1542024277.505729,2750,1.8134958744049072
1542024277.658556,2761,1.917431354522705
1542024277.805664,2772,1.8922964334487915
1542024277.954096,2783,1.8193899393081665
1542024278.102306,2794,1.8991390466690063
1542024278.250154,2805,1.8536570072174072
1542024278.398264,2816,1.822702407836914
1542024278.546384,2827,1.8501904010772705
1542024278.69354,2838,1.8879207372665405
1542024278.84243,2849,1.8691920042037964
1542024278.990861,2860,1.8710899353027344
1542024279.143848,2871,1.7884385585784912
1542024279.292097,2882,1.8673043251037598
1542024279.44075,2893,1.8430677652359009
1542024279.587979,2904,1.8341517448425293
1542024279.736122,2915,1.9168484210968018
1542024279.884195,2926,2.0171031951904297
1542024280.031627,2937,1.825826644897461
1542024280.178323,2948,2.044753313064575
1542024280.327892,2959,1.9226629734039307
1542024280.476813,2970,1.865077018737793
1542024280.630533,2981,1.862299919128418
1542024280.778847,2992,1.8717695474624634
1542024281.032073,3003,1.815192699432373
1542024281.174672,3014,1.8687776327133179
1542024281.316728,3025,1.780421495437622
1542024281.459272,3036,1.813483476638794
1542024281.601892,3047,1.8489446640014648
1542024281.746501,3058,1.9267033338546753
1542024281.88894,3069,1.7902729511260986
1542024282.035936,3080,1.9000998735427856
1542024282.184991,3091,1.8374977111816406
1542024282.328692,3102,1.819322943687439
1542024282.471652,3113,2.1086089611053467
1542024282.868426,3124,1.8936691284179688
1542024283.150198,3135,1.810349941253662
1542024283.475486,3146,1.8733912706375122
1542024283.618691,3157,1.8203232288360596
1542024283.762775,3168,1.820016860961914
1542024283.907418,3179,1.8421857357025146
1542024284.049827,3190,1.9411795139312744
1542024284.19787,3201,1.813929557800293
1542024284.342715,3212,1.8065271377563477
1542024284.485659,3223,1.8067879676818848
1542024284.626937,3234,1.8997113704681396
1542024284.771021,3245,1.8521102666854858
1542024284.914624,3256,1.8298965692520142
1542024285.05613,3267,1.8169243335723877
1542024285.199399,3278,1.9693503379821777
1542024285.342424,3289,1.9089471101760864
1542024285.484626,3300,1.8269158601760864
1542024285.630918,3311,1.835218906402588
1542024285.775749,3322,1.766495943069458
1542024285.916942,3333,1.7349164485931396
1542024286.059818,3344,1.8616247177124023
1542024286.201901,3355,1.8421987295150757
1542024286.344763,3366,1.852581262588501
1542024286.486329,3377,1.8836681842803955
1542024286.628509,3388,1.8392294645309448
1542024286.771224,3399,1.8939013481140137
1542024286.916482,3410,1.8220114707946777
1542024287.063783,3421,1.7690678834915161
1542024287.207015,3432,1.775851845741272
1542024287.35116,3443,1.941115140914917
1542024287.492102,3454,1.9132072925567627
1542024287.633175,3465,1.9143974781036377
1542024287.776261,3476,1.7073355913162231
1542024287.918196,3487,1.762373447418213
1542024288.060041,3498,1.971116065979004
1542024288.201653,3509,1.9167754650115967
1542024288.345902,3520,1.8631373643875122
1542024288.495627,3531,1.768172264099121
1542024288.642672,3542,1.8132621049880981
1542024288.786709,3553,1.8317713737487793
1542024288.933386,3564,1.8357503414154053
1542024289.079184,3575,1.8641018867492676
1542024289.224112,3586,1.8030712604522705
1542024289.367014,3597,1.867349624633789
1542024289.508878,3608,1.8852238655090332
1542024289.652009,3619,1.918300747871399
1542024289.796673,3630,1.8231308460235596
1542024289.945818,3641,1.8015327453613281
1542024290.089321,3652,1.719846487045288
1542024290.234229,3663,1.8483021259307861
1542024290.380374,3674,1.7750426530838013
1542024290.522005,3685,1.780094027519226
1542024290.665107,3696,1.9572515487670898
1542024290.808637,3707,1.863600254058838
1542024290.951272,3718,1.7997604608535767
1542024291.096296,3729,1.9560918807983398
1542024291.239798,3740,1.816776156425476
1542024291.387985,3751,1.8117059469223022
1542024291.531303,3762,1.7929491996765137
1542024291.673928,3773,1.930382490158081
1542024291.816195,3784,1.7367233037948608
1542024291.95932,3795,1.8368641138076782
1542024292.102965,3806,1.8065780401229858
1542024292.245671,3817,1.7683931589126587
1542024292.387792,3828,1.8082882165908813
1542024292.529789,3839,1.9160236120224
1542024293.055948,3850,1.7915072441101074
1542024293.326476,3861,1.8984133005142212
1542024293.526422,3872,1.8341877460479736
1542024293.665827,3883,1.8165018558502197
1542024293.806803,3894,1.879538893699646
1542024293.947864,3905,1.8250088691711426
1542024294.090203,3916,1.748826503753662
1542024294.233206,3927,1.825056791305542
1542024294.375925,3938,1.8023650646209717
1542024294.518329,3949,1.7343826293945312
1542024294.660354,3960,1.7809137105941772
1542024294.809591,3971,1.812542200088501
1542024294.953407,3982,1.769624948501587
1542024295.095378,3993,1.7381556034088135
1542024295.338502,4004,1.8296838998794556
1542024295.478925,4015,1.9068557024002075
1542024295.622522,4026,1.7780646085739136
1542024295.764214,4037,1.7434529066085815
1542024295.906969,4048,1.7323440313339233
1542024296.049633,4059,1.7634721994400024
1542024296.192446,4070,1.9070324897766113
1542024296.337961,4081,1.8187810182571411
1542024296.484044,4092,1.7109276056289673
1542024296.63064,4103,1.8040064573287964
1542024296.776506,4114,1.697878360748291
1542024296.922089,4125,1.8566583395004272
1542024297.065883,4136,1.792391300201416
1542024297.211849,4147,1.8225607872009277
1542024297.35782,4158,1.945031762123108
1542024297.501483,4169,1.7765889167785645
1542024297.649557,4180,1.8275588750839233
1542024297.799924,4191,1.8682557344436646
1542024297.948084,4202,1.694047212600708
1542024298.094972,4213,1.738236427307129
1542024298.241736,4224,1.8013476133346558
1542024298.387257,4235,1.7649898529052734
1542024298.532957,4246,1.8717683553695679
1542024298.679499,4257,1.7528414726257324
1542024298.824836,4268,1.658556580543518
1542024298.967985,4279,1.8563467264175415
1542024299.111872,4290,1.8397701978683472
1542024299.26293,4301,1.8629677295684814
1542024299.406053,4312,1.708275318145752
1542024299.553842,4323,1.7146714925765991
1542024299.697167,4334,1.8490160703659058
1542024299.841025,4345,1.8312820196151733
1542024299.983693,4356,1.8429625034332275
1542024300.125742,4367,1.7273948192596436
1542024300.269358,4378,1.818034052848816
1542024300.413575,4389,1.796231985092163
1542024300.556138,4400,1.8657793998718262
1542024300.702795,4411,1.7496564388275146
1542024300.846716,4422,1.7949594259262085
1542024300.990102,4433,1.7191137075424194
1542024301.133268,4444,1.7514749765396118
1542024301.27429,4455,1.7552862167358398
1542024301.41698,4466,1.7431342601776123
1542024301.562486,4477,1.8889179229736328
1542024301.706999,4488,1.8050823211669922
1542024301.85173,4499,1.7096105813980103
1542024301.996498,4510,1.860559344291687
1542024302.144171,4521,1.7643623352050781
1542024302.28899,4532,1.8688181638717651
1542024302.431811,4543,1.804673433303833
1542024302.756682,4554,1.824947714805603
1542024303.095608,4565,1.8513410091400146
1542024303.433141,4576,1.9039781093597412
1542024303.575689,4587,1.8296616077423096
1542024303.717935,4598,1.7717986106872559
1542024303.862047,4609,1.7161335945129395
1542024304.006339,4620,1.8705214262008667
1542024304.154505,4631,1.6716159582138062
1542024304.297173,4642,1.7831740379333496
1542024304.441231,4653,1.7237972021102905
1542024304.584309,4664,1.7728208303451538
1542024304.72727,4675,1.7943991422653198
1542024304.870698,4686,1.914353609085083
1542024305.01422,4697,1.7210278511047363
1542024305.157302,4708,1.803533911705017
1542024305.301677,4719,1.8566157817840576
1542024305.446079,4730,1.77708899974823
1542024305.594532,4741,1.7946217060089111
1542024305.737954,4752,1.77180814743042
1542024305.882357,4763,1.7406139373779297
1542024306.026097,4774,1.7505065202713013
1542024306.172813,4785,1.764577865600586
1542024306.318339,4796,1.8042799234390259
1542024306.461512,4807,1.6900430917739868
1542024306.602868,4818,1.7783715724945068
1542024306.745209,4829,1.774705410003662
1542024306.885965,4840,1.697805643081665
1542024307.031257,4851,1.7612221240997314
1542024307.175087,4862,1.7453051805496216
1542024307.322006,4873,1.6891770362854004
1542024307.469809,4884,1.7986024618148804
1542024307.614584,4895,1.751739501953125
1542024307.758744,4906,1.8128007650375366
1542024307.902821,4917,1.724576473236084
1542024308.046889,4928,1.848032832145691
1542024308.192325,4939,1.8443737030029297
1542024308.336486,4950,1.680389642715454
1542024308.483836,4961,1.7244071960449219
1542024308.629062,4972,1.7538119554519653
1542024308.771297,4983,1.8247859477996826
1542024308.914561,4994,1.7369351387023926
1542024309.157061,5005,1.904855728149414
1542024309.298931,5016,1.7470074892044067
1542024309.441325,5027,1.8821815252304077
1542024309.584193,5038,1.615544319152832
1542024309.726558,5049,1.6701655387878418
1542024309.872297,5060,1.7592413425445557
1542024310.02002,5071,1.7739208936691284
1542024310.163563,5082,1.900502324104309
1542024310.305992,5093,1.6240590810775757
1542024310.451414,5104,1.6744765043258667
1542024310.59367,5115,1.776253581047058
1542024310.737668,5126,1.855830430984497
1542024310.880736,5137,1.7404335737228394
1542024311.023294,5148,1.7016568183898926
1542024311.165148,5159,1.7268826961517334
1542024311.307501,5170,1.7638587951660156
1542024311.455594,5181,1.8372191190719604
1542024311.599591,5192,1.7145377397537231
1542024311.743531,5203,1.7990264892578125
1542024311.885102,5214,1.7020107507705688
1542024312.027713,5225,1.7846088409423828
1542024312.170731,5236,1.8753196001052856
1542024312.311905,5247,1.752941370010376
1542024312.525179,5258,1.734795093536377
1542024312.958374,5269,1.7035235166549683
1542024313.156031,5280,1.623217225074768
1542024313.5067,5291,1.790948748588562
1542024313.649572,5302,1.7678700685501099
1542024313.796403,5313,1.958901286125183
1542024313.940369,5324,1.753810167312622
1542024314.084653,5335,1.7778362035751343
1542024314.232324,5346,1.723741054534912
1542024314.378058,5357,1.8103622198104858
1542024314.522232,5368,1.7645962238311768
1542024314.667846,5379,1.8335379362106323
1542024314.815086,5390,1.6419153213500977
1542024314.965084,5401,1.7321078777313232
1542024315.111767,5412,1.6657192707061768
1542024315.256684,5423,1.8325462341308594
1542024315.404058,5434,1.6991283893585205
1542024315.550249,5445,1.7682777643203735
1542024315.697261,5456,1.8723762035369873
1542024315.842879,5467,1.8089278936386108
1542024315.989005,5478,1.7262595891952515
1542024316.135393,5489,1.7131422758102417
1542024316.280408,5500,1.760165810585022
1542024316.430073,5511,1.7818598747253418
1542024316.575802,5522,1.829919457435608
1542024316.720049,5533,1.7753024101257324
1542024316.866726,5544,1.6965646743774414
1542024317.01123,5555,1.7219089269638062
1542024317.154665,5566,1.670459508895874
1542024317.301281,5577,1.801259160041809
1542024317.447508,5588,1.6171437501907349
1542024317.594363,5599,1.782512903213501
1542024317.743155,5610,1.8096978664398193
1542024317.894932,5621,1.6602072715759277
1542024318.040918,5632,1.6911531686782837
1542024318.188994,5643,1.790345549583435
1542024318.335297,5654,1.7025166749954224
1542024318.48204,5665,1.8076664209365845
1542024318.627092,5676,1.7556843757629395
1542024318.773162,5687,1.7193052768707275
1542024318.919132,5698,1.6891101598739624
1542024319.066266,5709,1.8447123765945435
1542024319.212504,5720,1.875170111656189
1542024319.364552,5731,1.7294361591339111
1542024319.511593,5742,1.7756938934326172
1542024319.657179,5753,1.7358715534210205
1542024319.802755,5764,1.8125948905944824
1542024319.947609,5775,1.6857919692993164
1542024320.093449,5786,1.8232533931732178
1542024320.240345,5797,1.7646597623825073
1542024320.387383,5808,1.7320594787597656
1542024320.534222,5819,1.7009913921356201
1542024320.680124,5830,1.751921534538269
1542024320.833018,5841,1.8281035423278809
1542024320.980911,5852,1.7000839710235596
1542024321.127503,5863,1.7436493635177612
1542024321.272902,5874,1.5828853845596313
1542024321.419181,5885,1.6305021047592163
1542024321.565123,5896,1.6591296195983887
1542024321.710766,5907,1.7613246440887451
1542024321.856428,5918,1.7164528369903564
1542024322.00226,5929,1.673610806465149
1542024322.148283,5940,1.7287819385528564
1542024322.297569,5951,1.6178768873214722
1542024322.441046,5962,1.736842155456543
1542024322.687192,5973,1.6571044921875
1542024323.111176,5984,1.7545521259307861
1542024323.436747,5995,1.737529993057251
1542024323.688162,6006,1.825093150138855
1542024323.83044,6017,1.7560125589370728
1542024323.97279,6028,1.6801109313964844
1542024324.11655,6039,1.75198233127594
1542024324.260696,6050,1.6907788515090942
1542024324.409245,6061,1.6210966110229492
1542024324.556176,6072,1.7371271848678589
1542024324.699125,6083,1.721221923828125
1542024324.843539,6094,1.7843406200408936
1542024324.986735,6105,1.6572027206420898
1542024325.128252,6116,1.662717342376709
1542024325.270306,6127,1.6815447807312012
1542024325.412305,6138,1.7593488693237305
1542024325.556453,6149,1.6842554807662964
1542024325.699633,6160,1.7132034301757812
1542024325.846784,6171,1.6360505819320679
1542024325.989012,6182,1.5686931610107422
1542024326.131082,6193,1.6119135618209839
1542024326.273523,6204,1.662298321723938
1542024326.417453,6215,1.569599986076355
1542024326.560206,6226,1.7259726524353027
1542024326.703437,6237,1.6817065477371216
1542024326.850834,6248,1.7084729671478271
1542024326.995386,6259,1.629229187965393
1542024327.141607,6270,1.590203046798706
1542024327.307255,6281,1.6397465467453003
1542024327.452813,6292,1.6198790073394775
1542024327.597455,6303,1.8013466596603394
1542024327.741238,6314,1.65981125831604
1542024327.885684,6325,1.7454414367675781
1542024328.033197,6336,1.6413933038711548
1542024328.176146,6347,1.5881716012954712
1542024328.322257,6358,1.6200599670410156
1542024328.468576,6369,1.5593794584274292
1542024328.613643,6380,1.7501201629638672
1542024328.764349,6391,1.7637474536895752
1542024328.908672,6402,1.6623497009277344
1542024329.051437,6413,1.6091892719268799
1542024329.195433,6424,1.7094018459320068
1542024329.338746,6435,1.6640905141830444
1542024329.481235,6446,1.6722187995910645
1542024329.625873,6457,1.606977105140686
1542024329.769359,6468,1.652597427368164
1542024329.913521,6479,1.6152863502502441
1542024330.056166,6490,1.7227509021759033
1542024330.202187,6501,1.72051203250885
1542024330.345111,6512,1.6635977029800415
1542024330.488658,6523,1.7207307815551758
1542024330.629129,6534,1.7505666017532349
1542024330.770528,6545,1.6735608577728271
1542024330.913895,6556,1.5816031694412231
1542024331.056613,6567,1.7753469944000244
1542024331.200917,6578,1.5391086339950562
1542024331.345821,6589,1.7612016201019287
1542024331.48805,6600,1.744267463684082
1542024331.637639,6611,1.7784749269485474
1542024331.78137,6622,1.7097302675247192
1542024331.92475,6633,1.7674275636672974
1542024332.067812,6644,1.7088803052902222
1542024332.210927,6655,1.5348260402679443
1542024332.353219,6666,1.7249011993408203
1542024332.494435,6677,1.4731239080429077
1542024333.049039,6688,1.6941015720367432
1542024333.352443,6699,1.6706063747406006
1542024333.518769,6710,1.7432055473327637
1542024333.663232,6721,1.7966885566711426
1542024333.805799,6732,1.572240948677063
1542024333.948481,6743,1.6531400680541992
1542024334.091064,6754,1.6654117107391357
1542024334.233131,6765,1.7664422988891602
1542024334.374971,6776,1.597593069076538
1542024334.517473,6787,1.7007867097854614
1542024334.659749,6798,1.6727361679077148
1542024334.801191,6809,1.7049627304077148
1542024334.942274,6820,1.5906658172607422
1542024335.087928,6831,1.5919368267059326
1542024335.231174,6842,1.6207294464111328
1542024335.374116,6853,1.707029938697815
1542024335.517657,6864,1.6573086977005005
1542024335.658949,6875,1.7288142442703247
1542024335.804466,6886,1.506587028503418
1542024335.946156,6897,1.5746204853057861
1542024336.089045,6908,1.6275174617767334
1542024336.235095,6919,1.8124842643737793
1542024336.376239,6930,1.6902978420257568
1542024336.523858,6941,1.6523969173431396
1542024336.669299,6952,1.6656534671783447
1542024336.812281,6963,1.5401792526245117
1542024336.955272,6974,1.55729341506958
1542024337.097381,6985,1.6857128143310547
1542024337.240729,6996,1.5240964889526367
1542024337.499154,7007,1.7786149978637695
1542024337.644285,7018,1.6773303747177124
1542024337.787793,7029,1.7252583503723145
1542024337.934399,7040,1.624610185623169
1542024338.082159,7051,1.5565757751464844
1542024338.225846,7062,1.5840502977371216
1542024338.370958,7073,1.6190992593765259
1542024338.516199,7084,1.741227388381958
1542024338.660097,7095,1.561090350151062
1542024338.803577,7106,1.709796667098999
1542024338.948727,7117,1.627333164215088
1542024339.092466,7128,1.5732014179229736
1542024339.236788,7139,1.5805411338806152
1542024339.382534,7150,1.5976738929748535
1542024339.530783,7161,1.7195717096328735
1542024339.673751,7172,1.6000863313674927
1542024339.820474,7183,1.7633447647094727
1542024339.966295,7194,1.5600745677947998
1542024340.111627,7205,1.6633026599884033
1542024340.257876,7216,1.6168700456619263
1542024340.40271,7227,1.7499397993087769
1542024340.546245,7238,1.5559747219085693
1542024340.689977,7249,1.6916742324829102
1542024340.83655,7260,1.6092979907989502
1542024340.986664,7271,1.627118468284607
1542024341.132713,7282,1.6478861570358276
1542024341.277631,7293,1.625582218170166
1542024341.422613,7304,1.6654726266860962
1542024341.56623,7315,1.6153252124786377
1542024341.709108,7326,1.6952497959136963
1542024341.853737,7337,1.6075477600097656
1542024341.996701,7348,1.8375766277313232
1542024342.141131,7359,1.587924838066101
1542024342.286454,7370,1.7937746047973633
1542024342.432028,7381,1.7333362102508545
1542024342.704483,7392,1.6466710567474365
1542024343.09912,7403,1.748355746269226
1542024343.408432,7414,1.6655534505844116
1542024343.567683,7425,1.5519366264343262
1542024343.712301,7436,1.6351652145385742
1542024343.857042,7447,1.5741702318191528
1542024344.005865,7458,1.6210651397705078
1542024344.152464,7469,1.5021435022354126
1542024344.296221,7480,1.6805391311645508
1542024344.446391,7491,1.6994123458862305
1542024344.590318,7502,1.865932822227478
1542024344.734295,7513,1.7887108325958252
1542024344.879544,7524,1.6052281856536865
1542024345.022339,7535,1.6390546560287476
1542024345.16476,7546,1.732320785522461
1542024345.30864,7557,1.6384340524673462
1542024345.451384,7568,1.7020916938781738
1542024345.596656,7579,1.5927441120147705
1542024345.745169,7590,1.7366089820861816
1542024345.894627,7601,1.5564899444580078
1542024346.038477,7612,1.5694631338119507
1542024346.184991,7623,1.504305362701416
1542024346.330071,7634,1.6047128438949585
1542024346.474022,7645,1.6027437448501587
1542024346.619306,7656,1.6083526611328125
1542024346.763368,7667,1.5265476703643799
1542024346.908069,7678,1.5536556243896484
1542024347.052311,7689,1.4601728916168213
1542024347.197215,7700,1.7117161750793457
1542024347.345867,7711,1.592667579650879
1542024347.490649,7722,1.6169919967651367
1542024347.635935,7733,1.6884686946868896
1542024347.781091,7744,1.4907288551330566
1542024347.926875,7755,1.5135748386383057
1542024348.071966,7766,1.4624334573745728
1542024348.215172,7777,1.4760346412658691
1542024348.359573,7788,1.692063331604004
1542024348.503852,7799,1.6840739250183105
1542024348.648887,7810,1.5660014152526855
1542024348.799353,7821,1.5402377843856812
1542024348.944052,7832,1.5076873302459717
1542024349.087888,7843,1.5422239303588867
