Wall time,Step,Value
1541424866.940565,990,0.3515625
1541424867.0224,1000,0.421875
1541424867.255127,1010,0.3359375
1541424867.339292,1020,0.40625
1541424867.422987,1030,0.34375
1541424867.507526,1040,0.3828125
1541424867.591195,1050,0.3671875
1541424867.675261,1060,0.4453125
1541424867.758729,1070,0.3828125
1541424867.841487,1080,0.3984375
1541424867.924755,1090,0.3671875
1541424868.008282,1100,0.390625
1541424868.091939,1110,0.4140625
1541424868.176202,1120,0.3203125
1541424868.259195,1130,0.4765625
1541424868.342069,1140,0.421875
1541424868.423774,1150,0.3828125
1541424868.507046,1160,0.4453125
1541424868.590132,1170,0.3671875
1541424868.672934,1180,0.359375
1541424868.755984,1190,0.421875
1541424868.839483,1200,0.5234375
1541424868.921948,1210,0.4296875
1541424869.003558,1220,0.359375
1541424869.086782,1230,0.3984375
1541424869.169758,1240,0.3359375
1541424869.252546,1250,0.484375
1541424869.335699,1260,0.421875
1541424869.419724,1270,0.4375
1541424869.502207,1280,0.34375
1541424869.586016,1290,0.3984375
1541424869.669049,1300,0.4296875
1541424869.751446,1310,0.3671875
1541424869.833895,1320,0.375
1541424869.916677,1330,0.4375
1541424870.000224,1340,0.328125
1541424870.083434,1350,0.5
1541424870.165719,1360,0.4296875
1541424870.249985,1370,0.359375
1541424870.33381,1380,0.453125
1541424870.416728,1390,0.34375
1541424870.499655,1400,0.3203125
1541424870.584466,1410,0.4765625
1541424870.667118,1420,0.3828125
1541424870.74896,1430,0.46875
1541424870.831802,1440,0.4140625
1541424870.913439,1450,0.3984375
1541424870.995304,1460,0.4375
1541424871.078439,1470,0.4296875
1541424871.16167,1480,0.375
1541424871.245291,1490,0.3984375
1541424871.328075,1500,0.453125
1541424871.410723,1510,0.4140625
1541424871.493341,1520,0.484375
1541424871.576316,1530,0.34375
1541424871.658405,1540,0.4140625
1541424871.740971,1550,0.3828125
1541424871.82403,1560,0.359375
1541424871.90723,1570,0.4296875
1541424871.99053,1580,0.40625
1541424872.073503,1590,0.4609375
1541424872.157198,1600,0.3515625
1541424872.241132,1610,0.3984375
1541424872.324381,1620,0.40625
1541424872.407415,1630,0.3984375
1541424872.492341,1640,0.4140625
1541424872.575802,1650,0.453125
1541424872.658992,1660,0.3125
1541424872.744636,1670,0.3984375
1541424872.82878,1680,0.3125
1541424872.911415,1690,0.4609375
1541424872.994304,1700,0.4765625
1541424873.076352,1710,0.4140625
1541424873.159128,1720,0.40625
1541424873.24192,1730,0.3203125
1541424873.324643,1740,0.4765625
1541424873.406984,1750,0.390625
1541424873.489934,1760,0.4140625
1541424873.572432,1770,0.453125
1541424873.656019,1780,0.375
1541424873.742115,1790,0.390625
1541424873.825948,1800,0.4453125
1541424873.910802,1810,0.4140625
1541424873.993575,1820,0.421875
1541424874.078647,1830,0.4453125
1541424874.163777,1840,0.4140625
1541424874.247984,1850,0.3359375
1541424874.332006,1860,0.3984375
1541424874.416562,1870,0.453125
1541424874.5003,1880,0.3984375
1541424874.584577,1890,0.3828125
1541424874.668627,1900,0.4140625
1541424874.752118,1910,0.375
1541424874.835322,1920,0.4140625
1541424874.919599,1930,0.421875
1541424875.003193,1940,0.3671875
1541424875.085317,1950,0.421875
1541424875.169503,1960,0.4140625
1541424875.253069,1970,0.3984375
1541424875.334346,1980,0.46875
1541424875.415942,1990,0.4140625
1541424875.911779,2000,0.453125
1541424876.309232,2010,0.3828125
1541424876.390185,2020,0.4765625
1541424876.471394,2030,0.4375
1541424876.552611,2040,0.421875
1541424876.633278,2050,0.375
1541424876.71421,2060,0.4921875
1541424876.79578,2070,0.34375
1541424876.877957,2080,0.40625
1541424876.959862,2090,0.4140625
1541424877.041057,2100,0.4140625
1541424877.122742,2110,0.40625
1541424877.204297,2120,0.3828125
1541424877.28631,2130,0.4609375
1541424877.367428,2140,0.375
1541424877.449749,2150,0.4765625
1541424877.531065,2160,0.421875
1541424877.6128,2170,0.3671875
1541424877.694818,2180,0.40625
1541424877.776254,2190,0.375
1541424877.85739,2200,0.3671875
1541424877.940065,2210,0.4140625
1541424878.021546,2220,0.4453125
1541424878.101801,2230,0.421875
1541424878.182674,2240,0.3984375
1541424878.263212,2250,0.5
1541424878.345145,2260,0.40625
1541424878.42847,2270,0.4140625
1541424878.509948,2280,0.4453125
1541424878.592849,2290,0.40625
1541424878.67619,2300,0.4296875
1541424878.757205,2310,0.5234375
1541424878.838703,2320,0.3671875
1541424878.921583,2330,0.4375
1541424879.003547,2340,0.3828125
1541424879.08548,2350,0.4140625
1541424879.167529,2360,0.4375
1541424879.249095,2370,0.4296875
1541424879.329817,2380,0.5234375
1541424879.411481,2390,0.421875
1541424879.493174,2400,0.3828125
1541424879.575729,2410,0.484375
1541424879.657251,2420,0.4140625
1541424879.738868,2430,0.453125
1541424879.820407,2440,0.453125
1541424879.903723,2450,0.4765625
1541424879.985808,2460,0.3828125
1541424880.069079,2470,0.421875
1541424880.152303,2480,0.359375
1541424880.234166,2490,0.328125
1541424880.316721,2500,0.4765625
1541424880.398317,2510,0.453125
1541424880.481751,2520,0.5
1541424880.56481,2530,0.453125
1541424880.649042,2540,0.4453125
1541424880.731071,2550,0.453125
1541424880.812146,2560,0.453125
1541424880.895079,2570,0.453125
1541424880.976685,2580,0.421875
1541424881.058223,2590,0.34375
1541424881.140302,2600,0.5
1541424881.222148,2610,0.515625
1541424881.304893,2620,0.421875
1541424881.386567,2630,0.4453125
1541424881.46777,2640,0.4140625
1541424881.549509,2650,0.3359375
1541424881.631773,2660,0.4921875
1541424881.713982,2670,0.4453125
1541424881.796713,2680,0.46875
1541424881.877982,2690,0.453125
1541424881.960064,2700,0.5078125
1541424882.041595,2710,0.3671875
1541424882.123676,2720,0.453125
1541424882.204973,2730,0.375
1541424882.287243,2740,0.3828125
1541424882.368089,2750,0.4375
1541424882.451344,2760,0.4609375
1541424882.534466,2770,0.4765625
1541424882.616819,2780,0.34375
1541424882.699632,2790,0.3984375
1541424882.783533,2800,0.4765625
1541424882.866987,2810,0.3828125
1541424882.949377,2820,0.453125
1541424883.033428,2830,0.390625
1541424883.115531,2840,0.421875
1541424883.197627,2850,0.3671875
1541424883.28131,2860,0.40625
1541424883.36428,2870,0.4140625
1541424883.445829,2880,0.3828125
1541424883.527283,2890,0.3828125
1541424883.608959,2900,0.4375
1541424883.69043,2910,0.4140625
1541424883.772838,2920,0.46875
1541424883.854585,2930,0.375
1541424883.936976,2940,0.4765625
1541424884.02053,2950,0.5234375
1541424884.104205,2960,0.40625
1541424884.185327,2970,0.40625
1541424884.266177,2980,0.328125
1541424884.349227,2990,0.484375
1541424884.431219,3000,0.4453125
1541424884.640798,3010,0.4453125
1541424884.722488,3020,0.46875
1541424884.804444,3030,0.46875
1541424884.88722,3040,0.375
1541424884.968546,3050,0.484375
1541424885.05056,3060,0.484375
1541424885.133626,3070,0.453125
1541424885.215304,3080,0.4296875
1541424885.296796,3090,0.40625
1541424885.378697,3100,0.375
1541424885.744431,3110,0.46875
1541424885.962728,3120,0.46875
1541424886.258221,3130,0.453125
1541424886.34048,3140,0.375
1541424886.422463,3150,0.3828125
1541424886.505745,3160,0.46875
1541424886.587622,3170,0.46875
1541424886.668511,3180,0.421875
1541424886.750922,3190,0.3984375
1541424886.834964,3200,0.4453125
1541424886.917014,3210,0.4296875
1541424886.999274,3220,0.4140625
1541424887.081269,3230,0.46875
1541424887.164029,3240,0.453125
1541424887.246101,3250,0.453125
1541424887.328014,3260,0.390625
1541424887.409303,3270,0.453125
1541424887.492703,3280,0.484375
1541424887.575307,3290,0.421875
1541424887.659093,3300,0.4375
1541424887.740472,3310,0.453125
1541424887.823872,3320,0.4296875
1541424887.905865,3330,0.453125
1541424887.988735,3340,0.421875
1541424888.072304,3350,0.4140625
1541424888.155002,3360,0.4296875
1541424888.236664,3370,0.359375
1541424888.319848,3380,0.53125
1541424888.402989,3390,0.4140625
1541424888.486173,3400,0.4609375
1541424888.567743,3410,0.3984375
1541424888.6497,3420,0.4609375
1541424888.732743,3430,0.4140625
1541424888.814943,3440,0.375
1541424888.896578,3450,0.3984375
1541424888.977458,3460,0.4765625
1541424889.058227,3470,0.4375
1541424889.139614,3480,0.421875
1541424889.221696,3490,0.453125
1541424889.303692,3500,0.5625
1541424889.384781,3510,0.375
1541424889.466633,3520,0.4765625
1541424889.549104,3530,0.421875
1541424889.635582,3540,0.4921875
1541424889.719143,3550,0.5
1541424889.80046,3560,0.5546875
1541424889.882777,3570,0.4296875
1541424889.964713,3580,0.4140625
1541424890.04797,3590,0.4296875
1541424890.129374,3600,0.390625
1541424890.210909,3610,0.46875
1541424890.292901,3620,0.453125
1541424890.375301,3630,0.5546875
1541424890.458166,3640,0.4921875
1541424890.541298,3650,0.390625
1541424890.622932,3660,0.484375
1541424890.705413,3670,0.3828125
1541424890.787148,3680,0.4140625
1541424890.867909,3690,0.484375
1541424890.952057,3700,0.453125
1541424891.034092,3710,0.46875
1541424891.115151,3720,0.484375
1541424891.197973,3730,0.3828125
1541424891.278199,3740,0.4453125
1541424891.357904,3750,0.4609375
1541424891.43832,3760,0.5078125
1541424891.52015,3770,0.5
1541424891.600894,3780,0.4140625
1541424891.68198,3790,0.4609375
1541424891.761828,3800,0.4453125
1541424891.843538,3810,0.4765625
1541424891.926511,3820,0.40625
1541424892.008554,3830,0.453125
1541424892.089649,3840,0.3984375
1541424892.17168,3850,0.546875
1541424892.252917,3860,0.5234375
1541424892.333666,3870,0.4453125
1541424892.415787,3880,0.5078125
1541424892.497603,3890,0.46875
1541424892.579739,3900,0.359375
1541424892.662699,3910,0.484375
1541424892.743628,3920,0.4921875
1541424892.82632,3930,0.5234375
1541424892.906996,3940,0.484375
1541424892.989724,3950,0.5390625
1541424893.071738,3960,0.453125
1541424893.153132,3970,0.4140625
1541424893.234897,3980,0.421875
1541424893.317356,3990,0.453125
1541424893.400174,4000,0.4609375
1541424893.60544,4010,0.484375
1541424893.687221,4020,0.5078125
1541424893.768087,4030,0.4375
1541424893.849818,4040,0.4140625
1541424893.932063,4050,0.4765625
1541424894.013729,4060,0.4140625
1541424894.093593,4070,0.5
1541424894.175415,4080,0.421875
1541424894.257419,4090,0.4609375
1541424894.339433,4100,0.4921875
1541424894.421702,4110,0.453125
1541424894.503637,4120,0.4453125
1541424894.584134,4130,0.46875
1541424894.666327,4140,0.4375
1541424894.747106,4150,0.515625
1541424894.830487,4160,0.390625
1541424894.913015,4170,0.3984375
1541424894.994773,4180,0.4375
1541424895.077772,4190,0.5
1541424895.158921,4200,0.4609375
1541424895.240307,4210,0.3984375
1541424895.320061,4220,0.4453125
1541424895.401043,4230,0.359375
1541424895.917882,4240,0.4921875
1541424896.000305,4250,0.4375
1541424896.279892,4260,0.5
1541424896.360929,4270,0.53125
1541424896.442437,4280,0.46875
1541424896.524234,4290,0.3984375
1541424896.606355,4300,0.5
1541424896.688214,4310,0.5078125
1541424896.769847,4320,0.46875
1541424896.851904,4330,0.4921875
1541424896.93478,4340,0.5390625
1541424897.017533,4350,0.4296875
1541424897.101486,4360,0.40625
1541424897.18426,4370,0.5078125
1541424897.266708,4380,0.4375
1541424897.348362,4390,0.359375
1541424897.429407,4400,0.4765625
1541424897.512276,4410,0.4375
1541424897.595265,4420,0.46875
1541424897.678006,4430,0.421875
1541424897.760451,4440,0.484375
1541424897.841348,4450,0.4921875
1541424897.922277,4460,0.3984375
1541424898.005245,4470,0.40625
1541424898.088946,4480,0.5078125
1541424898.171798,4490,0.4609375
1541424898.25345,4500,0.453125
1541424898.33478,4510,0.3984375
1541424898.414977,4520,0.5
1541424898.497207,4530,0.5
1541424898.578905,4540,0.4375
1541424898.661073,4550,0.4453125
1541424898.74308,4560,0.484375
1541424898.825659,4570,0.4609375
1541424898.908238,4580,0.4140625
1541424898.989892,4590,0.453125
1541424899.073092,4600,0.46875
1541424899.155044,4610,0.453125
1541424899.235864,4620,0.40625
1541424899.316664,4630,0.5234375
1541424899.398266,4640,0.453125
1541424899.481413,4650,0.4921875
1541424899.562896,4660,0.46875
1541424899.645518,4670,0.4921875
1541424899.727029,4680,0.3984375
1541424899.810667,4690,0.3984375
1541424899.893508,4700,0.421875
1541424899.9758,4710,0.46875
1541424900.05736,4720,0.4921875
1541424900.138214,4730,0.421875
1541424900.220294,4740,0.4140625
1541424900.301707,4750,0.5234375
1541424900.384126,4760,0.3984375
1541424900.468831,4770,0.4609375
1541424900.552267,4780,0.3984375
1541424900.634611,4790,0.5078125
1541424900.716894,4800,0.5078125
1541424900.799409,4810,0.5234375
1541424900.88153,4820,0.4453125
1541424900.964254,4830,0.5078125
1541424901.044852,4840,0.4609375
1541424901.126501,4850,0.375
1541424901.210053,4860,0.4453125
1541424901.292925,4870,0.453125
1541424901.375058,4880,0.5546875
1541424901.457739,4890,0.53125
1541424901.540545,4900,0.3515625
1541424901.623162,4910,0.4609375
1541424901.705262,4920,0.40625
1541424901.786875,4930,0.4296875
1541424901.867997,4940,0.4921875
1541424901.949532,4950,0.484375
1541424902.031259,4960,0.40625
1541424902.112084,4970,0.4296875
1541424902.193155,4980,0.4375
1541424902.27339,4990,0.4375
1541424902.354986,5000,0.5
1541424902.541393,5010,0.453125
1541424902.622678,5020,0.5234375
1541424902.703313,5030,0.421875
1541424902.784315,5040,0.484375
1541424902.865612,5050,0.453125
1541424902.947491,5060,0.484375
1541424903.031071,5070,0.4296875
1541424903.11167,5080,0.421875
1541424903.194042,5090,0.390625
1541424903.276694,5100,0.453125
1541424903.359801,5110,0.4765625
1541424903.441765,5120,0.4609375
1541424903.523211,5130,0.4609375
1541424903.606136,5140,0.5078125
1541424903.688431,5150,0.40625
1541424903.770118,5160,0.5
1541424903.852069,5170,0.5078125
1541424903.934313,5180,0.53125
1541424904.015683,5190,0.53125
1541424904.096595,5200,0.53125
1541424904.177424,5210,0.4609375
1541424904.258696,5220,0.46875
1541424904.340303,5230,0.46875
1541424904.421729,5240,0.4609375
1541424904.50365,5250,0.46875
1541424904.584501,5260,0.484375
1541424904.66615,5270,0.546875
1541424904.747096,5280,0.4140625
1541424904.828076,5290,0.390625
1541424904.908993,5300,0.4140625
1541424904.990068,5310,0.4296875
1541424905.07223,5320,0.46875
1541424905.15706,5330,0.4296875
1541424905.238918,5340,0.4453125
1541424905.397131,5350,0.4296875
1541424905.879771,5360,0.4296875
1541424905.992549,5370,0.421875
1541424906.270363,5380,0.5234375
1541424906.352185,5390,0.4609375
1541424906.434431,5400,0.4375
1541424906.517054,5410,0.40625
1541424906.600106,5420,0.40625
1541424906.681789,5430,0.4296875
1541424906.763651,5440,0.5078125
1541424906.846298,5450,0.4921875
1541424906.928086,5460,0.375
1541424907.0106,5470,0.421875
1541424907.093141,5480,0.3671875
1541424907.174183,5490,0.4609375
1541424907.255801,5500,0.4296875
1541424907.338079,5510,0.515625
1541424907.418571,5520,0.4921875
1541424907.500398,5530,0.515625
1541424907.583479,5540,0.4140625
1541424907.664877,5550,0.5
1541424907.746357,5560,0.5234375
1541424907.828147,5570,0.4921875
1541424907.909106,5580,0.4375
1541424907.990068,5590,0.4609375
1541424908.072085,5600,0.46875
1541424908.153628,5610,0.5234375
1541424908.23606,5620,0.4453125
1541424908.318277,5630,0.4609375
1541424908.400559,5640,0.3671875
1541424908.482417,5650,0.4609375
1541424908.564922,5660,0.4609375
1541424908.647373,5670,0.53125
1541424908.730723,5680,0.453125
1541424908.814742,5690,0.484375
1541424908.897496,5700,0.46875
1541424908.979749,5710,0.421875
1541424909.062951,5720,0.4140625
1541424909.145628,5730,0.5
1541424909.228966,5740,0.421875
1541424909.311423,5750,0.4765625
1541424909.394058,5760,0.4375
1541424909.477388,5770,0.4609375
1541424909.559205,5780,0.546875
1541424909.641577,5790,0.4453125
1541424909.723939,5800,0.421875
1541424909.808618,5810,0.5
1541424909.891724,5820,0.46875
1541424909.974049,5830,0.4921875
1541424910.058582,5840,0.4140625
1541424910.140105,5850,0.4609375
1541424910.222546,5860,0.4375
1541424910.305211,5870,0.4140625
1541424910.386292,5880,0.5078125
1541424910.469208,5890,0.4609375
1541424910.5538,5900,0.4921875
1541424910.636053,5910,0.46875
1541424910.719994,5920,0.53125
1541424910.802904,5930,0.390625
1541424910.885466,5940,0.40625
1541424910.967283,5950,0.3828125
1541424911.0512,5960,0.4765625
1541424911.134413,5970,0.4609375
1541424911.216405,5980,0.4375
1541424911.299023,5990,0.4296875
1541424911.382026,6000,0.5703125
1541424911.586867,6010,0.375
1541424911.668513,6020,0.4921875
1541424911.750674,6030,0.40625
1541424911.831875,6040,0.5234375
1541424911.913899,6050,0.4453125
1541424911.996171,6060,0.546875
1541424912.078235,6070,0.484375
1541424912.160452,6080,0.515625
1541424912.241238,6090,0.40625
1541424912.322607,6100,0.3984375
1541424912.40467,6110,0.4921875
1541424912.487665,6120,0.5078125
1541424912.569546,6130,0.53125
1541424912.651588,6140,0.59375
1541424912.733598,6150,0.359375
1541424912.814607,6160,0.4921875
1541424912.89694,6170,0.46875
1541424912.979738,6180,0.4453125
1541424913.061665,6190,0.4296875
1541424913.143045,6200,0.53125
1541424913.224887,6210,0.4296875
1541424913.308088,6220,0.453125
1541424913.390022,6230,0.4453125
1541424913.471409,6240,0.4609375
1541424913.553902,6250,0.5234375
1541424913.638508,6260,0.53125
1541424913.720591,6270,0.5234375
1541424913.802119,6280,0.4375
1541424913.88619,6290,0.4765625
1541424913.967848,6300,0.5078125
1541424914.050878,6310,0.484375
1541424914.132813,6320,0.421875
1541424914.215986,6330,0.421875
1541424914.298245,6340,0.40625
1541424914.380665,6350,0.453125
1541424914.461538,6360,0.59375
1541424914.542452,6370,0.4921875
1541424914.624159,6380,0.421875
1541424914.705488,6390,0.4921875
1541424914.787044,6400,0.4296875
1541424914.869365,6410,0.4765625
1541424914.950679,6420,0.4140625
1541424915.031087,6430,0.5078125
1541424915.111851,6440,0.484375
1541424915.192589,6450,0.5546875
1541424915.274356,6460,0.4453125
1541424915.355616,6470,0.4375
1541424915.677931,6480,0.484375
1541424915.959821,6490,0.4765625
1541424916.043554,6500,0.5
1541424916.31493,6510,0.515625
1541424916.396261,6520,0.4921875
1541424916.477583,6530,0.390625
1541424916.559045,6540,0.46875
1541424916.64095,6550,0.4765625
1541424916.724171,6560,0.4609375
1541424916.806024,6570,0.5078125
1541424916.888066,6580,0.4375
1541424916.970799,6590,0.484375
1541424917.052498,6600,0.4140625
1541424917.134202,6610,0.3828125
1541424917.215978,6620,0.3984375
1541424917.298297,6630,0.484375
1541424917.382708,6640,0.453125
1541424917.464312,6650,0.5234375
1541424917.545767,6660,0.453125
1541424917.628515,6670,0.40625
1541424917.71158,6680,0.421875
1541424917.793271,6690,0.46875
1541424917.875657,6700,0.453125
1541424917.957846,6710,0.359375
1541424918.038863,6720,0.3984375
1541424918.120671,6730,0.3984375
1541424918.203501,6740,0.40625
1541424918.285021,6750,0.4296875
1541424918.366192,6760,0.5703125
1541424918.447009,6770,0.4765625
1541424918.528958,6780,0.453125
1541424918.6122,6790,0.421875
1541424918.695447,6800,0.4609375
1541424918.778392,6810,0.484375
1541424918.861017,6820,0.5078125
1541424918.947834,6830,0.5
1541424919.03017,6840,0.4453125
1541424919.112703,6850,0.3828125
1541424919.19407,6860,0.4296875
1541424919.275215,6870,0.453125
1541424919.358898,6880,0.3984375
1541424919.442011,6890,0.453125
1541424919.524801,6900,0.4765625
1541424919.608338,6910,0.453125
1541424919.689328,6920,0.4765625
1541424919.772283,6930,0.3984375
1541424919.855312,6940,0.453125
1541424919.937411,6950,0.484375
1541424920.020344,6960,0.4453125
1541424920.102849,6970,0.4375
1541424920.184053,6980,0.5
1541424920.267767,6990,0.4609375
1541424920.350029,7000,0.46875
1541424920.538905,7010,0.4765625
1541424920.619904,7020,0.5859375
1541424920.702582,7030,0.4453125
1541424920.785065,7040,0.4609375
1541424920.866618,7050,0.453125
1541424920.947293,7060,0.46875
1541424921.031118,7070,0.4609375
1541424921.112606,7080,0.46875
1541424921.195186,7090,0.4375
1541424921.277294,7100,0.4140625
1541424921.35929,7110,0.46875
1541424921.442865,7120,0.40625
1541424921.523585,7130,0.4765625
1541424921.604237,7140,0.4453125
1541424921.685758,7150,0.5546875
1541424921.766324,7160,0.4609375
1541424921.848197,7170,0.5
1541424921.930901,7180,0.421875
1541424922.013194,7190,0.4453125
1541424922.097162,7200,0.4375
1541424922.180593,7210,0.5
1541424922.261721,7220,0.421875
1541424922.343169,7230,0.3984375
1541424922.425819,7240,0.421875
1541424922.508722,7250,0.578125
1541424922.591028,7260,0.4140625
1541424922.672755,7270,0.453125
1541424922.75521,7280,0.4140625
1541424922.839966,7290,0.5
1541424922.922209,7300,0.46875
1541424923.006324,7310,0.5546875
1541424923.08874,7320,0.421875
1541424923.17033,7330,0.5078125
1541424923.251057,7340,0.453125
1541424923.334156,7350,0.421875
1541424923.415509,7360,0.453125
1541424923.497782,7370,0.5234375
1541424923.579312,7380,0.5703125
1541424923.663083,7390,0.53125
1541424923.744901,7400,0.4296875
1541424923.826684,7410,0.5
1541424923.909247,7420,0.4296875
1541424923.99063,7430,0.4921875
1541424924.071937,7440,0.4609375
1541424924.153079,7450,0.5234375
1541424924.234502,7460,0.4375
1541424924.31526,7470,0.4140625
1541424924.397388,7480,0.4453125
1541424924.47866,7490,0.46875
1541424924.559132,7500,0.5234375
1541424924.640324,7510,0.5078125
1541424924.720363,7520,0.4765625
1541424924.801318,7530,0.3984375
1541424924.883981,7540,0.4609375
1541424924.964458,7550,0.5078125
1541424925.044895,7560,0.5078125
1541424925.125872,7570,0.4375
1541424925.208,7580,0.421875
1541424925.289018,7590,0.390625
1541424925.370937,7600,0.5
1541424925.744288,7610,0.546875
1541424925.964537,7620,0.46875
1541424926.045885,7630,0.421875
1541424926.33283,7640,0.5
1541424926.414047,7650,0.390625
1541424926.495481,7660,0.453125
1541424926.577324,7670,0.515625
1541424926.658157,7680,0.5625
1541424926.740627,7690,0.515625
1541424926.822105,7700,0.5078125
1541424926.902283,7710,0.46875
1541424926.983255,7720,0.4140625
1541424927.065236,7730,0.46875
1541424927.147379,7740,0.4296875
1541424927.228552,7750,0.515625
1541424927.309337,7760,0.515625
1541424927.39203,7770,0.5
1541424927.472612,7780,0.4765625
1541424927.553184,7790,0.484375
1541424927.63413,7800,0.453125
1541424927.715097,7810,0.4375
1541424927.796679,7820,0.5234375
1541424927.877001,7830,0.46875
1541424927.957085,7840,0.4609375
1541424928.03789,7850,0.4375
1541424928.120416,7860,0.3828125
1541424928.203204,7870,0.390625
1541424928.284528,7880,0.4921875
1541424928.366864,7890,0.53125
1541424928.448881,7900,0.5078125
1541424928.530399,7910,0.4765625
1541424928.611575,7920,0.515625
1541424928.691814,7930,0.3828125
1541424928.772466,7940,0.53125
1541424928.855063,7950,0.5
1541424928.937241,7960,0.3828125
1541424929.019344,7970,0.3515625
1541424929.101811,7980,0.3828125
1541424929.184045,7990,0.5078125
1541424929.268835,8000,0.46875
1541424929.474237,8010,0.515625
1541424929.556629,8020,0.4765625
1541424929.63851,8030,0.421875
1541424929.719465,8040,0.421875
1541424929.802269,8050,0.46875
1541424929.883825,8060,0.5234375
1541424929.966102,8070,0.4921875
1541424930.049938,8080,0.546875
1541424930.131841,8090,0.3984375
1541424930.213663,8100,0.4140625
1541424930.295304,8110,0.4765625
1541424930.376844,8120,0.4609375
1541424930.45993,8130,0.46875
1541424930.541569,8140,0.46875
1541424930.624932,8150,0.53125
1541424930.70683,8160,0.46875
1541424930.787546,8170,0.5078125
1541424930.868412,8180,0.4921875
1541424930.949838,8190,0.4609375
1541424931.031418,8200,0.5
1541424931.11207,8210,0.4765625
1541424931.193556,8220,0.4609375
1541424931.274444,8230,0.515625
1541424931.355421,8240,0.4140625
1541424931.437848,8250,0.4921875
1541424931.51779,8260,0.5
1541424931.60031,8270,0.5390625
1541424931.68367,8280,0.4765625
1541424931.765598,8290,0.4453125
1541424931.847148,8300,0.4453125
1541424931.927886,8310,0.4609375
1541424932.008781,8320,0.4296875
1541424932.08977,8330,0.484375
1541424932.171676,8340,0.4140625
1541424932.253662,8350,0.5
1541424932.33536,8360,0.4453125
1541424932.417007,8370,0.4375
1541424932.499314,8380,0.5078125
1541424932.580583,8390,0.5
1541424932.661345,8400,0.53125
1541424932.743247,8410,0.4921875
1541424932.828554,8420,0.484375
1541424932.911664,8430,0.4140625
1541424932.993977,8440,0.4296875
1541424933.076276,8450,0.4140625
1541424933.157454,8460,0.5234375
1541424933.240918,8470,0.515625
1541424933.321397,8480,0.4453125
1541424933.4025,8490,0.4140625
1541424933.485597,8500,0.609375
1541424933.567206,8510,0.40625
1541424933.649915,8520,0.46875
1541424933.732603,8530,0.4296875
1541424933.813868,8540,0.5234375
1541424933.895547,8550,0.5078125
