Wall time,Step,Value
1541424553.792728,2728,16.243518829345703
1541424553.876162,2739,15.699319839477539
1541424553.959185,2750,14.54378604888916
1541424554.044802,2761,14.268556594848633
1541424554.127719,2772,12.04543685913086
1541424554.210614,2783,15.26548957824707
1541424554.293159,2794,15.807876586914062
1541424554.376178,2805,18.082565307617188
1541424554.459231,2816,16.943819046020508
1541424554.542559,2827,16.24652099609375
1541424554.626091,2838,12.868184089660645
1541424554.709197,2849,15.133392333984375
1541424554.792853,2860,15.790533065795898
1541424554.878574,2871,13.50904369354248
1541424554.961917,2882,13.133431434631348
1541424555.046259,2893,14.858722686767578
1541424555.130075,2904,14.240633010864258
1541424555.213563,2915,13.853093147277832
1541424555.297377,2926,18.442523956298828
1541424555.380692,2937,13.228273391723633
1541424555.463818,2948,13.831855773925781
1541424555.547112,2959,14.988007545471191
1541424555.630819,2970,12.316141128540039
1541424555.716559,2981,17.580669403076172
1541424555.79986,2992,17.026451110839844
1541424556.02283,3003,12.204713821411133
1541424556.107282,3014,11.284167289733887
1541424556.192052,3025,13.70556640625
1541424556.276509,3036,15.233625411987305
1541424556.360139,3047,11.16865062713623
1541424556.444961,3058,11.582284927368164
1541424556.530394,3069,14.788983345031738
1541424556.614746,3080,14.74177074432373
1541424556.702297,3091,18.562294006347656
1541424556.787226,3102,11.345108032226562
1541424556.871841,3113,15.896337509155273
1541424556.957195,3124,12.305758476257324
1541424557.041092,3135,12.204702377319336
1541424557.124814,3146,14.504648208618164
1541424557.209083,3157,11.739543914794922
1541424557.293424,3168,14.151976585388184
1541424557.377366,3179,15.928441047668457
1541424557.462484,3190,13.291206359863281
1541424557.549597,3201,13.809277534484863
1541424557.635338,3212,10.827112197875977
1541424557.720288,3223,10.152335166931152
1541424557.80503,3234,12.280672073364258
1541424557.8896,3245,10.681070327758789
1541424557.974719,3256,10.800460815429688
1541424558.058614,3267,16.737293243408203
1541424558.143398,3278,9.989479064941406
1541424558.228282,3289,12.608806610107422
1541424558.313118,3300,12.367321014404297
1541424558.399729,3311,13.613691329956055
1541424558.483338,3322,12.99399185180664
1541424558.568451,3333,13.39716625213623
1541424558.651688,3344,13.912040710449219
1541424558.736369,3355,11.796304702758789
1541424558.821095,3366,14.493906021118164
1541424558.90464,3377,10.744110107421875
1541424558.988497,3388,9.65567684173584
1541424559.072875,3399,12.40041732788086
1541424559.156478,3410,11.617396354675293
1541424559.242698,3421,10.908417701721191
1541424559.326329,3432,10.217181205749512
1541424559.410341,3443,10.457365989685059
1541424559.494504,3454,10.738359451293945
1541424559.580297,3465,10.372766494750977
1541424559.665368,3476,13.99472427368164
1541424559.750364,3487,10.858335494995117
1541424559.833682,3498,10.514549255371094
1541424559.917127,3509,9.850300788879395
1541424560.001252,3520,9.448003768920898
1541424560.087465,3531,8.753485679626465
1541424560.171274,3542,11.508462905883789
1541424560.25592,3553,7.107580661773682
1541424560.340443,3564,12.0284423828125
1541424560.424818,3575,11.529662132263184
1541424560.508736,3586,12.2200345993042
1541424560.592852,3597,11.834851264953613
1541424560.676236,3608,8.94914722442627
1541424560.760014,3619,9.223353385925293
1541424560.844532,3630,7.89389181137085
1541424560.931791,3641,11.142913818359375
1541424561.018003,3652,11.052553176879883
1541424561.102948,3663,8.104424476623535
1541424561.187643,3674,9.51741886138916
1541424561.272348,3685,9.389521598815918
1541424561.356712,3696,8.323920249938965
1541424561.440708,3707,10.750190734863281
1541424561.52523,3718,10.163896560668945
1541424561.610025,3729,9.233499526977539
1541424561.693288,3740,8.552785873413086
1541424561.778877,3751,9.963743209838867
1541424561.863072,3762,11.503593444824219
1541424561.946699,3773,10.201087951660156
1541424562.030733,3784,9.531494140625
1541424562.114787,3795,8.765401840209961
1541424562.198229,3806,9.445353507995605
1541424562.282609,3817,10.967780113220215
1541424562.366221,3828,8.743395805358887
1541424562.450026,3839,8.224533081054688
1541424562.534478,3850,10.037393569946289
1541424562.621547,3861,11.162622451782227
1541424562.705276,3872,12.365606307983398
1541424562.788762,3883,7.22756814956665
1541424562.872135,3894,10.067256927490234
1541424562.956155,3905,8.303646087646484
1541424563.040316,3916,9.03888988494873
1541424563.124712,3927,8.366582870483398
1541424563.208741,3938,7.771100997924805
1541424563.292671,3949,8.746170997619629
1541424563.377609,3960,9.748395919799805
1541424563.463896,3971,8.173842430114746
1541424563.54788,3982,8.514604568481445
1541424563.632206,3993,7.6998748779296875
1541424563.81924,4004,7.066928863525391
1541424563.902969,4015,7.347406387329102
1541424563.987819,4026,7.902408599853516
1541424564.072011,4037,7.51352596282959
1541424564.157027,4048,10.441035270690918
1541424564.241995,4059,7.267701148986816
1541424564.326676,4070,7.795928478240967
1541424564.413976,4081,8.109590530395508
1541424564.49907,4092,10.03431510925293
1541424564.583188,4103,9.226239204406738
1541424564.667772,4114,8.258478164672852
1541424564.75194,4125,9.377214431762695
1541424564.837004,4136,7.1421966552734375
1541424564.921745,4147,7.95631742477417
1541424565.006593,4158,5.606561660766602
1541424565.090808,4169,5.508902549743652
1541424565.175085,4180,9.131257057189941
1541424565.261739,4191,9.660721778869629
1541424565.34759,4202,8.39726734161377
1541424565.431733,4213,8.032248497009277
1541424565.515638,4224,6.402422904968262
1541424565.600398,4235,7.991763591766357
1541424565.685137,4246,6.759768486022949
1541424565.769456,4257,7.390859127044678
1541424565.853807,4268,7.640780448913574
1541424565.938023,4279,6.958820343017578
1541424566.021518,4290,8.723844528198242
1541424566.109007,4301,8.018607139587402
1541424566.193132,4312,7.035756587982178
1541424566.27743,4323,8.166078567504883
1541424566.361815,4334,5.849602222442627
1541424566.446376,4345,8.251712799072266
1541424566.52972,4356,7.054976463317871
1541424566.612925,4367,8.757237434387207
1541424566.696175,4378,8.159881591796875
1541424566.78394,4389,5.521501064300537
1541424566.867244,4400,7.118966102600098
1541424566.953894,4411,4.72391939163208
1541424567.03808,4422,8.363430976867676
1541424567.121555,4433,6.720293998718262
1541424567.205157,4444,4.630358695983887
1541424567.289627,4455,5.281522274017334
1541424567.373539,4466,5.684930801391602
1541424567.457913,4477,6.625313758850098
1541424567.541959,4488,7.548702239990234
1541424567.626691,4499,6.900273323059082
1541424567.710692,4510,5.970357894897461
1541424567.796789,4521,6.742046356201172
1541424567.880481,4532,7.757923126220703
1541424567.96445,4543,6.513336181640625
1541424568.050496,4554,5.60752534866333
1541424568.135521,4565,6.45989990234375
1541424568.219717,4576,5.640570640563965
1541424568.304816,4587,4.671259880065918
1541424568.389284,4598,7.398421287536621
1541424568.474205,4609,5.394905090332031
1541424568.558184,4620,6.871152400970459
1541424568.64518,4631,8.786367416381836
1541424568.728962,4642,7.211077690124512
1541424568.812638,4653,6.52170467376709
1541424568.896137,4664,4.41077184677124
1541424568.980145,4675,6.02193021774292
1541424569.063785,4686,5.023499965667725
1541424569.147974,4697,6.297731876373291
1541424569.231691,4708,5.75990104675293
1541424569.316141,4719,6.217476844787598
1541424569.399663,4730,7.215487003326416
1541424569.485985,4741,5.564260959625244
1541424569.570168,4752,5.353166580200195
1541424569.654959,4763,6.219330787658691
1541424569.739225,4774,5.417036056518555
1541424569.823149,4785,4.44503116607666
1541424569.906468,4796,5.850593566894531
1541424569.992113,4807,7.109237194061279
1541424570.075867,4818,6.700015068054199
1541424570.159501,4829,7.211697578430176
1541424570.244007,4840,5.992048263549805
1541424570.333913,4851,4.673847675323486
1541424570.421016,4862,4.470160961151123
1541424570.50591,4873,6.898368835449219
1541424570.589501,4884,6.306625843048096
1541424570.67308,4895,7.197460174560547
1541424570.756561,4906,5.857671737670898
1541424570.840372,4917,5.7331953048706055
1541424570.923812,4928,5.366528034210205
1541424571.006684,4939,4.153412818908691
1541424571.089207,4950,3.389418363571167
1541424571.175112,4961,6.711324214935303
1541424571.258961,4972,6.884729385375977
1541424571.340976,4983,5.647095680236816
1541424571.423772,4994,5.356707572937012
1541424571.595059,5005,4.093647003173828
1541424571.678482,5016,7.454492092132568
1541424571.761143,5027,4.392114162445068
1541424571.8443,5038,4.133672714233398
1541424571.927753,5049,5.574193477630615
1541424572.010361,5060,4.963980674743652
1541424572.09574,5071,5.222476959228516
1541424572.177167,5082,4.810281753540039
1541424572.258255,5093,4.508365154266357
1541424572.339091,5104,5.2315754890441895
1541424572.420746,5115,4.075096607208252
1541424572.502146,5126,6.171915054321289
1541424572.583182,5137,6.319515228271484
1541424572.664816,5148,3.9559879302978516
1541424572.746382,5159,5.202932834625244
1541424572.828364,5170,5.037977695465088
1541424572.912515,5181,5.079339981079102
1541424572.993545,5192,3.884427785873413
1541424573.075059,5203,5.692420482635498
1541424573.156578,5214,4.826905727386475
1541424573.237757,5225,4.936169147491455
1541424573.319328,5236,3.897568702697754
1541424573.400332,5247,3.4713547229766846
1541424573.48189,5258,3.831009864807129
1541424573.565163,5269,6.015678405761719
1541424573.648124,5280,5.004725456237793
1541424573.734184,5291,3.570056438446045
1541424573.81778,5302,5.595905780792236
1541424573.901438,5313,4.930139541625977
1541424573.984374,5324,4.829721450805664
1541424574.067483,5335,5.178213596343994
1541424574.150227,5346,4.635506629943848
1541424574.232964,5357,4.992706298828125
1541424574.31555,5368,2.527414321899414
1541424574.398898,5379,4.070802211761475
1541424574.481789,5390,3.606628894805908
1541424574.567679,5401,5.074704647064209
1541424574.650402,5412,5.715009689331055
1541424574.733122,5423,5.497351169586182
1541424574.81617,5434,4.038140773773193
1541424574.898994,5445,3.276154041290283
1541424574.984801,5456,3.49804425239563
1541424575.068498,5467,4.311289310455322
1541424575.151531,5478,5.229026794433594
1541424575.234802,5489,3.917236804962158
1541424575.318818,5500,4.648399829864502
1541424575.403902,5511,5.662102222442627
1541424575.486738,5522,3.6445255279541016
1541424575.569267,5533,3.2611708641052246
1541424575.651864,5544,4.698981285095215
1541424575.734816,5555,4.273283958435059
1541424575.817293,5566,3.818394660949707
1541424575.899424,5577,4.6810526847839355
1541424575.983686,5588,5.931852340698242
1541424576.066497,5599,4.475059509277344
1541424576.148836,5610,4.816158294677734
1541424576.233666,5621,4.561219692230225
1541424576.316789,5632,4.309736728668213
1541424576.401976,5643,2.4855997562408447
1541424576.484502,5654,4.998749732971191
1541424576.566733,5665,4.9406585693359375
1541424576.649399,5676,5.764714241027832
1541424576.732401,5687,3.9456377029418945
1541424576.815125,5698,3.375595808029175
1541424576.898154,5709,4.433778285980225
1541424576.980795,5720,2.867492198944092
1541424577.066502,5731,3.359550952911377
1541424577.149428,5742,4.570733070373535
1541424577.231865,5753,4.042557716369629
1541424577.314976,5764,4.658946990966797
1541424577.397722,5775,4.4795427322387695
1541424577.480752,5786,2.6472530364990234
1541424577.563681,5797,4.628984451293945
1541424577.646537,5808,2.5948472023010254
1541424577.728638,5819,2.2237231731414795
1541424577.811639,5830,3.6744656562805176
1541424577.897256,5841,3.2189135551452637
1541424577.980213,5852,3.67311954498291
1541424578.062597,5863,3.457343816757202
1541424578.14506,5874,2.8990001678466797
1541424578.227285,5885,3.2743115425109863
1541424578.309679,5896,2.847158670425415
1541424578.392627,5907,4.63157320022583
1541424578.474689,5918,3.7393784523010254
1541424578.557095,5929,2.6596274375915527
1541424578.639675,5940,3.257380485534668
1541424578.72393,5951,3.6768829822540283
1541424578.80604,5962,4.1900200843811035
1541424578.888641,5973,3.8130736351013184
1541424578.970905,5984,3.510362148284912
1541424579.053127,5995,3.9984240531921387
1541424579.225503,6006,3.0483102798461914
1541424579.307955,6017,2.9399163722991943
1541424579.39043,6028,2.5652260780334473
1541424579.47255,6039,2.9950437545776367
1541424579.554705,6050,3.45601749420166
1541424579.639614,6061,4.394290447235107
1541424579.721723,6072,2.0558674335479736
1541424579.803746,6083,3.1178245544433594
1541424579.886418,6094,3.497546434402466
1541424579.968535,6105,2.6367533206939697
1541424580.05074,6116,3.670376777648926
1541424580.13314,6127,3.7155470848083496
1541424580.215495,6138,3.4919564723968506
1541424580.297727,6149,2.0550460815429688
1541424580.380588,6160,4.072115898132324
1541424580.465885,6171,3.225142478942871
1541424580.548236,6182,3.3664121627807617
1541424580.631014,6193,4.116917133331299
1541424580.713216,6204,4.0512261390686035
1541424580.795354,6215,2.6111550331115723
1541424580.878043,6226,2.098794937133789
1541424580.960614,6237,2.834196090698242
1541424581.043202,6248,2.7857813835144043
1541424581.125786,6259,2.898425340652466
1541424581.208189,6270,3.47459077835083
1541424581.293402,6281,3.6572601795196533
1541424581.376255,6292,4.49144172668457
1541424581.460145,6303,2.8994812965393066
1541424581.543172,6314,2.4049689769744873
1541424581.625502,6325,3.5427753925323486
1541424581.708863,6336,3.209552049636841
1541424581.790927,6347,3.969428539276123
1541424581.873647,6358,3.9616785049438477
1541424581.956314,6369,3.6200308799743652
1541424582.038915,6380,4.138740539550781
1541424582.123677,6391,2.7746448516845703
1541424582.205937,6402,4.162436008453369
1541424582.287913,6413,2.704197406768799
1541424582.369805,6424,1.8075273036956787
1541424582.45178,6435,3.2681877613067627
1541424582.533857,6446,3.6863722801208496
1541424582.615836,6457,4.897923469543457
1541424582.697681,6468,2.5443596839904785
1541424582.779404,6479,3.1904966831207275
1541424582.861776,6490,4.3108038902282715
1541424582.94711,6501,3.4628748893737793
1541424583.029181,6512,2.6060502529144287
1541424583.111562,6523,3.3525900840759277
1541424583.194165,6534,3.538158893585205
1541424583.276814,6545,4.028934955596924
1541424583.35861,6556,3.348196506500244
1541424583.441244,6567,2.8006906509399414
1541424583.523789,6578,3.147223949432373
1541424583.605883,6589,2.512680768966675
1541424583.688375,6600,2.142350673675537
1541424583.772762,6611,2.0195469856262207
1541424583.854889,6622,2.4191534519195557
1541424583.937378,6633,2.968395471572876
1541424584.019566,6644,2.705993175506592
1541424584.101839,6655,3.0223469734191895
1541424584.184278,6666,2.3036038875579834
1541424584.266105,6677,2.1008033752441406
1541424584.348285,6688,2.5424137115478516
1541424584.430857,6699,2.733052968978882
1541424584.51304,6710,1.5886764526367188
1541424584.598385,6721,3.6763648986816406
1541424584.681219,6732,2.8017992973327637
1541424584.763709,6743,2.82114315032959
1541424584.847121,6754,3.5246591567993164
1541424584.929857,6765,3.5894360542297363
1541424585.012269,6776,3.4554121494293213
1541424585.094777,6787,2.553445816040039
1541424585.177775,6798,1.329008936882019
1541424585.262372,6809,3.066296339035034
1541424585.345133,6820,3.6914639472961426
1541424585.430071,6831,2.6939868927001953
1541424585.51217,6842,2.6471786499023438
1541424585.594676,6853,3.0333192348480225
1541424585.677351,6864,2.827974319458008
1541424585.760077,6875,3.0773463249206543
1541424585.842769,6886,1.8926012516021729
1541424585.925532,6897,2.776887893676758
1541424586.007804,6908,1.9703974723815918
1541424586.090003,6919,2.193085193634033
1541424586.172063,6930,2.4461288452148438
1541424586.25707,6941,3.137714147567749
1541424586.339523,6952,2.606823444366455
1541424586.4222,6963,2.134953498840332
1541424586.504876,6974,2.5035955905914307
1541424586.587133,6985,3.2889909744262695
1541424586.669777,6996,1.307105541229248
1541424586.857648,7007,2.1170763969421387
1541424586.940648,7018,2.135150671005249
1541424587.023363,7029,1.9099136590957642
1541424587.105928,7040,2.594569206237793
1541424587.191216,7051,2.8676109313964844
1541424587.273789,7062,3.3865089416503906
1541424587.356205,7073,3.8058910369873047
1541424587.438784,7084,3.0157346725463867
1541424587.520843,7095,2.2177066802978516
1541424587.602975,7106,2.4743120670318604
1541424587.685549,7117,2.105027198791504
1541424587.767557,7128,2.4982190132141113
1541424587.849075,7139,2.795360803604126
1541424587.931091,7150,2.3023602962493896
1541424588.015737,7161,2.8325860500335693
1541424588.098041,7172,2.5743885040283203
1541424588.180412,7183,3.6265058517456055
1541424588.26306,7194,2.1619203090667725
1541424588.345141,7205,1.7989619970321655
1541424588.427917,7216,2.169858455657959
1541424588.510239,7227,3.4920132160186768
1541424588.592511,7238,4.671910285949707
1541424588.674914,7249,2.271359920501709
1541424588.757376,7260,2.5346686840057373
1541424588.842741,7271,3.1598758697509766
1541424588.925371,7282,2.0607497692108154
1541424589.008276,7293,1.9410080909729004
1541424589.090708,7304,2.397359609603882
1541424589.173307,7315,1.9674742221832275
1541424589.255934,7326,3.0406064987182617
1541424589.338173,7337,2.2543487548828125
1541424589.422895,7348,3.8655149936676025
1541424589.508278,7359,2.574845314025879
1541424589.593615,7370,2.108563184738159
1541424589.679847,7381,1.787359595298767
1541424589.763275,7392,1.30875563621521
1541424589.84606,7403,2.2358779907226562
1541424589.930152,7414,2.0882248878479004
1541424590.014392,7425,1.884418249130249
1541424590.097803,7436,1.9661381244659424
1541424590.459066,7447,1.6409062147140503
1541424590.964321,7458,1.1364693641662598
1541424591.04804,7469,0.8868690729141235
1541424591.131395,7480,2.5149970054626465
1541424591.21717,7491,1.7634785175323486
1541424591.300101,7502,2.938185214996338
1541424591.383557,7513,2.011226177215576
1541424591.466227,7524,2.736328363418579
1541424591.54954,7535,1.9147589206695557
1541424591.633221,7546,2.0694925785064697
1541424591.716639,7557,1.6063097715377808
1541424591.800368,7568,1.7295247316360474
1541424591.88386,7579,1.447763442993164
1541424591.968062,7590,2.2561118602752686
1541424592.053961,7601,2.1761698722839355
1541424592.13732,7612,1.583559513092041
1541424592.220056,7623,1.6164648532867432
1541424592.304012,7634,2.2001986503601074
1541424592.38794,7645,2.1236917972564697
1541424592.471766,7656,2.00068998336792
1541424592.556845,7667,1.4714895486831665
1541424592.640687,7678,1.9759633541107178
1541424592.72423,7689,1.1969316005706787
1541424592.807635,7700,1.6626893281936646
1541424592.893475,7711,2.207275390625
1541424592.977152,7722,1.8262524604797363
1541424593.06063,7733,2.3592629432678223
1541424593.144157,7744,1.4674670696258545
1541424593.227857,7755,1.9568614959716797
1541424593.311963,7766,2.918938636779785
1541424593.395671,7777,1.5169661045074463
1541424593.479625,7788,2.3682363033294678
1541424593.563525,7799,1.6161823272705078
1541424593.64727,7810,1.3293650150299072
1541424593.733615,7821,2.6472513675689697
1541424593.817085,7832,1.8300814628601074
1541424593.900496,7843,1.5034990310668945
1541424593.984096,7854,1.3945257663726807
1541424594.067983,7865,2.0666425228118896
1541424594.151581,7876,1.1051644086837769
1541424594.234935,7887,1.8238939046859741
1541424594.317963,7898,1.096293330192566
1541424594.400592,7909,1.639551043510437
1541424594.483231,7920,1.3803653717041016
1541424594.568974,7931,1.6842944622039795
1541424594.652058,7942,1.9075894355773926
1541424594.735415,7953,1.4354987144470215
1541424594.818634,7964,2.592755079269409
1541424594.902485,7975,1.9769043922424316
1541424594.98578,7986,2.1630170345306396
1541424595.069383,7997,1.2232110500335693
1541424595.260077,8008,2.253751039505005
1541424595.342126,8019,2.387115955352783
1541424595.56961,8030,1.408726692199707
1541424595.964395,8041,1.2610641717910767
1541424596.048236,8052,2.4676058292388916
